timestamp,cpu_usage,mem_usage,net_sent,net_received,anomaly
2025-12-01 18:02:34.735966+00:00,79.925198,15491072.0,210794479.0,19419245.0,1
2025-12-01 18:02:40.120372+00:00,80.064283,14127104.0,210794479.0,19419245.0,1
2025-12-01 18:02:45.721326+00:00,80.091444,11165696.0,210794479.0,19419245.0,1
2025-12-01 18:02:50.956098+00:00,80.091444,11165696.0,211140831.0,19467393.0,1
2025-12-01 18:02:56.555986+00:00,80.091444,11165696.0,211140831.0,19467393.0,1
2025-12-01 18:03:02.599299+00:00,80.091444,11165696.0,211140831.0,19467393.0,1
2025-12-01 18:03:07.856932+00:00,80.248028,13279232.0,211140831.0,19467393.0,1
2025-12-01 18:03:13.181988+00:00,80.248028,13279232.0,211140831.0,19467393.0,1
2025-12-01 18:03:18.906555+00:00,80.288447,13377536.0,212039536.0,19543053.0,1
2025-12-01 18:03:24.114816+00:00,80.288447,13377536.0,212039536.0,19543053.0,1
2025-12-01 18:03:29.700988+00:00,80.288447,13377536.0,212039536.0,19543053.0,1
